claim_id,claim,claim_label,evidences.0.evidence_id,evidences.0.evidence_label,evidences.0.article,evidences.0.evidence,evidences.0.entropy,evidences.0.votes.0,evidences.0.votes.1,evidences.0.votes.2,evidences.0.votes.3,evidences.0.votes.4,evidences.1.evidence_id,evidences.1.evidence_label,evidences.1.article,evidences.1.evidence,evidences.1.entropy,evidences.1.votes.0,evidences.1.votes.1,evidences.1.votes.2,evidences.1.votes.3,evidences.1.votes.4,evidences.2.evidence_id,evidences.2.evidence_label,evidences.2.article,evidences.2.evidence,evidences.2.entropy,evidences.2.votes.0,evidences.2.votes.1,evidences.2.votes.2,evidences.2.votes.3,evidences.2.votes.4,evidences.3.evidence_id,evidences.3.evidence_label,evidences.3.article,evidences.3.evidence,evidences.3.entropy,evidences.3.votes.0,evidences.3.votes.1,evidences.3.votes.2,evidences.3.votes.3,evidences.3.votes.4,evidences.4.evidence_id,evidences.4.evidence_label,evidences.4.article,evidences.4.evidence,evidences.4.entropy,evidences.4.votes.0,evidences.4.votes.1,evidences.4.votes.2,evidences.4.votes.3,evidences.4.votes.4
2275,[…] Constant 24-7  media coverage of every significant storm worldwide just makes it seem  that way.”,0,2003 invasion of Iraq:553,SUPPORTS,2003 invasion of Iraq,This attracted considerable media coverage at the time.,0,SUPPORTS,SUPPORTS,,,,Daniel Bryan:2060,NOT_ENOUGH_INFO,Daniel Bryan,"""Radican's ROH Respect Is Earned Report 7/20: ongoing ""virtual time"" coverage of PPV"".",0,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,,,,Gulf War:681,NOT_ENOUGH_INFO,Gulf War,"At the same time, the war's coverage was new in its instantaneousness.",0.693147181,REFUTES,NOT_ENOUGH_INFO,,,,Hurricane Sandy:422,SUPPORTS,Hurricane Sandy,"The severe and widespread damage the storm caused in the United States, as well as its unusual merger with a frontal system, resulted in the nicknaming of the hurricane ""Superstorm Sandy"" by the media, public officials, and several organizations, including U.S. government agencies.",0,SUPPORTS,SUPPORTS,,,,Hurricane Sandy:76,NOT_ENOUGH_INFO,Hurricane Sandy,"As coverage continued, several media outlets began eschewing this term in favor of ""superstorm"".",0.693147181,REFUTES,SUPPORTS,,,
2276,It is unclear whether global warming is increasing hurricane frequency but there is increasing evidence that warming increases hurricane intensity.,1,Effects of global warming:79,NOT_ENOUGH_INFO,Effects of global warming,more intense droughts and tropical cyclones) are more uncertain.,0,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,,NOT_ENOUGH_INFO,Extreme weather:2,NOT_ENOUGH_INFO,Extreme weather,"In recent years, growing evidence suggests that human-induced global warming is increasing the periodicity and intensity of some extreme weather events.",0.693147181,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,SUPPORTS,,SUPPORTS,Global warming:159,SUPPORTS,Global warming,The maximum rainfall and wind speed from hurricanes and typhoons are likely increasing.,0,SUPPORTS,SUPPORTS,SUPPORTS,,SUPPORTS,Global warming:28,NOT_ENOUGH_INFO,Global warming,"The warming evident in the instrumental temperature record is consistent with a wide range of observations, documented by many independent scientific groups; for example, in most continental regions the frequency and intensity of heavy precipitation has increased.",0.562335145,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,SUPPORTS,,NOT_ENOUGH_INFO,Global warming:9,NOT_ENOUGH_INFO,Global warming,"The effects of global warming include rising sea levels, regional changes in precipitation, more frequent extreme weather events such as heat waves, and expansion of deserts.",0.562335145,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,SUPPORTS,,NOT_ENOUGH_INFO
2282,"While there are isolated cases of growing glaciers, the overwhelming trend in glaciers worldwide is retreat.",0,Glacier:92,SUPPORTS,Glacier,"Following the Little Ice Age's end around 1850, glaciers around the Earth have retreated substantially.",0.636514168,SUPPORTS,SUPPORTS,NOT_ENOUGH_INFO,,,Glacier:93,SUPPORTS,Glacier,"A slight cooling led to the advance of many alpine glaciers between 1950 and 1985, but since 1985 glacier retreat and mass loss has become larger and increasingly ubiquitous.",0,SUPPORTS,SUPPORTS,SUPPORTS,,,Himalayas:91,SUPPORTS,Himalayas,"In recent years, scientists have monitored a notable increase in the rate of glacier retreat across the region as a result of climate change.",0,SUPPORTS,SUPPORTS,SUPPORTS,,,Holocene glacial retreat:0,NOT_ENOUGH_INFO,Holocene glacial retreat,The Holocene glacial retreat is a geographical phenomenon that involved the global deglaciation of glaciers that previously had advanced during the Last Glacial Maximum.,0.636514168,NOT_ENOUGH_INFO,SUPPORTS,NOT_ENOUGH_INFO,,,Subantarctic:58,SUPPORTS,Subantarctic,Glaciers are currently retreating at significant rates throughout the southern hemisphere.,0,SUPPORTS,SUPPORTS,SUPPORTS,,
2283,"In fact, the global melt rate has been accelerating since the mid-1970s.",1,Global warming:437,SUPPORTS,Global warming,"This effect results in the increased absorption of radiation that accelerates melting.""",0,SUPPORTS,SUPPORTS,SUPPORTS,,SUPPORTS,Sea level rise:3,NOT_ENOUGH_INFO,Sea level rise,"This acceleration is due mostly to human-caused global warming, which is driving thermal expansion of seawater and the melting of land-based ice sheets and glaciers.",0.562335145,SUPPORTS,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,,NOT_ENOUGH_INFO,Sea level rise:492,SUPPORTS,Sea level rise,"""Antarctica ice melt has accelerated by 280% in the last 4 decades"".",0,SUPPORTS,SUPPORTS,SUPPORTS,,SUPPORTS,Sea level rise:65,SUPPORTS,Sea level rise,"However scientists have found that ice is being lost, and at an accelerating rate.",0.562335145,REFUTES,SUPPORTS,SUPPORTS,,SUPPORTS,Sea level rise:85,SUPPORTS,Sea level rise,"A 2018 systematic review study estimated that ice loss across the entire continent was 43 gigatons (Gt) per year on average during the period from 1992 to 2002, but has accelerated to an average of 220 Gt per year during the five years from 2012 to 2017.",0,SUPPORTS,SUPPORTS,SUPPORTS,,SUPPORTS
2284,"Cosmic ray counts have increased over the past 50 years, so if they do influence global temperatures, they are having a cooling effect.",0,Eocene:108,NOT_ENOUGH_INFO,Eocene,"Oxygen isotope analysis showed a large negative change in the proportion of heavier oxygen isotopes to lighter oxygen isotopes, which indicates an increase in global temperatures.",0,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,,,,Global warming:106,SUPPORTS,Global warming,"The main balancing feedback to global temperature change is radiative cooling to space as infrared radiation, which increases strongly with increasing temperature.",0,SUPPORTS,SUPPORTS,,,,Global warming:22,NOT_ENOUGH_INFO,Global warming,"Currently, surface temperatures are rising by about 0.2 °C per decade.",0,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,,,,Global warming:358,NOT_ENOUGH_INFO,Global warming,"IPCC AR5 SYR Glossary 2014, p. 124: Global warming refers to the gradual increase, observed or projected, in global surface temperature, as one of the consequences of radiative forcing caused by anthropogenic emissions.",0.693147181,NOT_ENOUGH_INFO,REFUTES,,,,Global warming:79,NOT_ENOUGH_INFO,Global warming,"Globally, these effects are estimated to have led to a slight cooling, dominated by an increase in surface albedo.",0.693147181,NOT_ENOUGH_INFO,SUPPORTS,,,
2286,"By regulating the Earth’s cloud cover, the Sun  can turn the temperature up and down. ...",1,Climate change (general concept):53,NOT_ENOUGH_INFO,Climate change (general concept),These variations can affect global average surface temperature by redistributing heat between the deep ocean and the atmosphere and/or by altering the cloud/water vapor/sea ice distribution which can affect the total energy budget of the earth.,0.636514168,NOT_ENOUGH_INFO,REFUTES,NOT_ENOUGH_INFO,,,Earth:172,NOT_ENOUGH_INFO,Earth,"This last phenomenon is known as the greenhouse effect: trace molecules within the atmosphere serve to capture thermal energy emitted from the ground, thereby raising the average temperature.",0.636514168,NOT_ENOUGH_INFO,REFUTES,NOT_ENOUGH_INFO,,,Global warming:116,SUPPORTS,Global warming,"If cloud cover increases, more sunlight will be reflected back into space, cooling the planet.",0.636514168,SUPPORTS,SUPPORTS,REFUTES,,,Global warming:56,NOT_ENOUGH_INFO,Global warming,"Without the Earth's atmosphere, the Earth's average temperature would be well below the freezing temperature of water.",0.636514168,NOT_ENOUGH_INFO,REFUTES,NOT_ENOUGH_INFO,,,Sun:295,NOT_ENOUGH_INFO,Sun,"The temperature of the photosphere is approximately 6,000 K, whereas the temperature of the corona reaches 1,000,000–2,000,000 K. The high temperature of the corona shows that it is heated by something other than direct heat conduction from the photosphere.",0.636514168,NOT_ENOUGH_INFO,SUPPORTS,NOT_ENOUGH_INFO,,
2288,"While the link between cosmic rays and cloud cover is yet to be confirmed, more importantly, there has been no correlation between cosmic rays and global temperatures over the last 30 years of global warming.",0,Attribution of recent climate change:231,SUPPORTS,Attribution of recent climate change,"Together with the lack of a proven physical mechanism and the plausibility of other causal factors affecting changes in cloud cover, this makes the association between galactic cosmic ray-induced changes in aerosol and cloud formation controversial Studies by Lockwood and Fröhlich (2007) and Sloan and Wolfendale (2008) found no relation between warming in recent decades and cosmic rays.",0,SUPPORTS,SUPPORTS,,,,Cosmic ray:216,SUPPORTS,Cosmic ray,"Despite Svensmark's assertions, galactic cosmic rays have shown no statistically significant influence on changes in cloud cover, and have been demonstrated in studies to have no causal relationship to changes in global temperature.",0,SUPPORTS,SUPPORTS,,,,Henrik Svensmark:62,NOT_ENOUGH_INFO,Henrik Svensmark,"Sloan and Wolfendale (2013) demonstrated that while temperature models showed a small correlation every 22 years, less than 14 percent of global warming since the 1950s could be attributed to cosmic ray rate.",0.693147181,SUPPORTS,REFUTES,,,,Henrik Svensmark:64,SUPPORTS,Henrik Svensmark,"Another 2013 study found, contrary to Svensmark's claims, ""no statistically significant correlations between cosmic rays and global albedo or globally averaged cloud height.""",0,SUPPORTS,SUPPORTS,,,,Henrik Svensmark:65,NOT_ENOUGH_INFO,Henrik Svensmark,"In 2013, a laboratory study by Svensmark, Pepke and Pedersen published in Physics Letters A showed, that there is in fact a correlation between cosmic rays and the formation of aerosols of the type that seed clouds.",0.693147181,NOT_ENOUGH_INFO,REFUTES,,,
2293,"Steve McIntyre noticed a strange  discontinuity in US temperature data, occurring around January 2000.",1,Steve McIntyre:21,NOT_ENOUGH_INFO,Steve McIntyre,"In 2002, McIntyre became interested in climate science after a leaflet from the Canadian government warning of the dangers of global warming was delivered to his residence.",0.693147181,REFUTES,NOT_ENOUGH_INFO,,,,Steve McIntyre:22,NOT_ENOUGH_INFO,Steve McIntyre,McIntyre states that he noticed discrepancies in climate science papers that reminded him of the false prospectus that had duped investors involved in the Bre-X gold mining scandal.,0.693147181,REFUTES,SUPPORTS,,,,Steve McIntyre:40,SUPPORTS,Steve McIntyre,"In 2007, McIntyre started auditing the various corrections made to temperature records, in particular those relating to the urban heat island effect.",0,SUPPORTS,SUPPORTS,,,,Steve McIntyre:41,SUPPORTS,Steve McIntyre,He discovered a discontinuity in some U.S. records in the Goddard Institute for Space Studies (GISS) dataset starting in January 2000.,0,SUPPORTS,SUPPORTS,,,,Steve McIntyre:43,SUPPORTS,Steve McIntyre,The adjustment reduced the average temperatures for the continental United States by about 0.15 °C during the years 2000-2006.,0,SUPPORTS,SUPPORTS,,,
2295,"As a result, ""The warmest  year on US record is now 1934.",0,2000s (decade):2036,NOT_ENOUGH_INFO,2000s (decade),"This decade is on track to become the warmest since records began in 1850, and 2009 could rank among the top-five warmest years, the U.N. weather agency reported Tuesday on the second day of a pivotal 192-nation climate conference.",0.693147181,REFUTES,NOT_ENOUGH_INFO,,,,Climate change in the United States:166,REFUTES,Climate change in the United States,2013 was the warmest year ever in the contiguous United States and about one-third of all Americans experienced 10 days or more of 100-degree heat.,0,REFUTES,REFUTES,,,,Climate change in the United States:3,REFUTES,Climate change in the United States,"In 2012, the United States experienced its warmest year on record.",0,REFUTES,REFUTES,,,,Climate change in the United States:47,REFUTES,Climate change in the United States,The U.S. had its warmest March–May on record in 2012.,0,REFUTES,REFUTES,,,,New York City:239,REFUTES,New York City,"The warmest year on record is 2012, with a mean temperature of 57.4 °F (14.1 °C).",0,REFUTES,REFUTES,,,
2305,"Nevertheless over the last decade, daily record high temperatures occurred twice as often as record lows.",1,Atlanta:142,REFUTES,Atlanta,"Lows at or below freezing can be expected 40 nights annually, but extended stretches with daily high temperatures below 40 °F (4 °C) are very rare, with a recent exception in January 2014.",0,REFUTES,REFUTES,,,,"Córdoba, Argentina:92",NOT_ENOUGH_INFO,"Córdoba, Argentina",The record low temperature for Córdoba is −8.3 °C (17.1 °F).,0.693147181,NOT_ENOUGH_INFO,REFUTES,,,,"Córdoba, Argentina:95",NOT_ENOUGH_INFO,"Córdoba, Argentina","It is not unusual to see temperatures drop 20 °C (36 °F) from one day to another, or to have frost following extreme heat.",0,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,,,,Istanbul:147,NOT_ENOUGH_INFO,Istanbul,"During these summer months, high temperatures average around 29 °C (84 °F) and rainfall is uncommon; there are only about fifteen days with measurable precipitation between June and August.",0.693147181,NOT_ENOUGH_INFO,SUPPORTS,,,,"Tucson, Arizona:257",NOT_ENOUGH_INFO,"Tucson, Arizona",There is an average of 145.0 days annually with highs of 90 °F (32 °C) or higher and an average of 16.9 days with lows reaching or below the freezing mark.,0.693147181,NOT_ENOUGH_INFO,SUPPORTS,,,
2308,"""The 30 major droughts of the 20th century were likely natural in all respects; and, hence, they are ""indicative of what could also happen in the future,"" as Narisma",0,Drought:107,NOT_ENOUGH_INFO,Drought,"Australia could experience more severe droughts and they could become more frequent in the future, a government-commissioned report said on July 6, 2008.",0.693147181,REFUTES,SUPPORTS,,,,Effects of global warming:188,REFUTES,Effects of global warming,"Some evidence suggests that droughts have been occurring more frequently because of global warming and they are expected to become more frequent and intense in Africa, southern Europe, the Middle East, most of the Americas, Australia, and Southeast Asia.",0,REFUTES,REFUTES,,,,Illinois:1081,NOT_ENOUGH_INFO,Illinois,"""The Longest Running Title Droughts in Sports"".",0,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,,,,Sahel drought:55,REFUTES,Sahel drought,"Originally it was believed that the drought in the Sahel primarily was caused by humans over-using natural resources in the region through overgrazing, deforestation and poor land management.",0,REFUTES,REFUTES,,,,United States:680,REFUTES,United States,"Increased variability and intensity of rainfall as a result of climate change is expected to produce both more severe droughts and flooding, with potentially serious consequences for water supply and for pollution from combined sewer overflows.",0,REFUTES,REFUTES,,,
